"city","mean_ndvi","err"
"Anda",2659.47852753033,""
"Anderson",6063.29636022776,""
"Andijon",3418.87663274126,""
"Andkhvoy",0,""
"Andoany",6388.35698076951,""
"Andong",0,""
"Andorra",5698.34252104004,""
"Andradina",4990.24606531576,""
"Androka",3276.82246376812,""
"Angangxi",3492.76737363694,""
"Angarsk",2847.96266960971,""
"Angeles",5490.75089421525,""
"Angers",5664.09858965067,""
"Angoche",4121.3870144692,""
"Angol",5344.40884820747,""
"Angra do Heroismo",4245.9589562455,""
"Angren",2798.51994979169,""
"Ankang",5896.62219084979,""
"Ankara",2779.5589501761,""
"Anlu",4617.84690345213,""
"Ann Arbor",4719.62752775563,""
"Anna Regina",4571.70794301469,""
"Annaba",0,""
"Annapolis",5216.30646443242,""
"Annecy",5717.19695985819,""
"Anqing",3600.192766564,""
"Ansan",3903.68523314275,""
"Anshan",3717.69464231398,""
"Anshun",4560.48821894437,""
"Antalaha",4833.81236496181,""
"Antalya",3563.90383392905,""
"Antananarivo",3838.83779883527,""
"Antigonish",5007.20831758034,""
"Antofagasta",664.491810374173,""
"Antsirabe",4889.07651412834,""
"Antsiranana",4016.49113505122,""
"Antsohihy",4793.55166572558,""
"Antwerpen",5670.12534511486,""
"Anuradhapura",6011.40637294195,""
"Anxi",2158.8746503941,""
"Anyang",0,""
"Anzhero Sudzhensk",3271.85744958209,""
"Aomori",3270.21345954171,""
"Apalachicola",5649.47234312614,""
"Apatity",3288.82621535049,""
"Apatzingan",3935.02926421405,""
"Apia",6288.3902509149,""
"Apodi",2394.85869565217,""
"Apolo",3981.875,""
"Appleton",3353.57151904044,""
"Apsheronsk",5468.5979020979,""
"Apucarana",5665.28881760727,""
"Aqadyr",1488.42617753623,""
"Aqsay",2323.73984908372,""
"Aqtau",1450.98973429952,""
"Aqtobe",2098.70452133135,""
"Aquidauana",5922.50728900256,""
"Ar Ramadi",1689.12815673134,""
"Ar Raqqah",0,""
"Ar Rutbah",897.115882141574,""
"Aracaju",5049.85966741184,""
"Aracati",3064.13043478261,""
"Aracatuba",4816.67939279119,""
"Aracuai",0,""
"Arad",4510.4384057971,""
"Araguaina",3663.09032879682,""
"Araguari",4650.81667054173,""
"Arak",1599.61963752049,""
"Aral",802.98661295774,""
"Aranyaprathet",5315.80483091787,""
"Arapiraca",3636.10246275464,""
"Arapongas",5083.90705473709,""
"Arar",905.538556808552,""
"Ararangua",5382.2439971237,""
"Ararat",4764.39844570468,""
"Arauca",5407.02166285278,""
"Araxa",4674.14341416515,""
"Arba Minch",4968.04755625189,""
"Arcata",6340.14436549778,""
"Archangel",3495.86076362975,""
"Arcoverde",4273.07006931317,""
"Arctic Bay",856.537648809523,""
"Ardabil",0,""
"Ardmore",4281.52051282051,""
"Arecibo",6378.73106957888,""
"Arequipa",2065.38267028894,""
"Arezzo",5419.64462623158,""
"Argentia",3011.36210703469,""
"Arica",1003.40148027163,""
"Arjona",6481.22835070068,""
"Armavir",4521.38089084828,""
"Armenia",5199.08626605511,""
"Armidale",4725.91323642912,""
"Arqalyq",1541.45632893088,""
"Arras",5087.24758920411,""
"Arrecife",1374.02022786133,""
"Arroyos y Esteros",6141.38664596273,""
"Arsenyev",3617.33001029071,""
"Artemisa",6185.84076874606,""
"Artemovsk",3570.79949344375,""
"Artemovskiy",3401.9571924564,""
"Artigas",5226.84198872786,""
"Arua",5914.00798411605,""
"Arusha",5042.06878568292,""
"Arvayheer",1705.40035817332,""
"Arviat",748.579298418971,""
"Arxan",3045.88744977624,""
"Arys",1962.29520624303,""
"Arzamas",3784.0125872272,""
"As Salt",2568.29691241336,""
"As Samawah",1513.85290107559,""
"As Sulaymaniyah",1811.88091432225,""
"As Sulayyil",1460.37575757576,""
"As Suwayda",2120.50150501672,""
"Asahikawa",2847.74624741201,""
"Asbest",3150.7441071802,""
"Ascension",1767.81133069829,""
"Asela",4382.81361796579,""
"Ash Shatrah",1982.97378129117,""
"Ash Shihr",1016.04825178172,""
"Asha",3561.70853888674,""
"Ashburton1",5728.88265954742,""
"Ashburton2",6533.35869565217,""
"Asheville",6522.27694657761,""
"Ashgabat",0,""
"Asino",3036.19653784219,""
"Asmara",2691.53982788156,""
"Asosa",5045.93544137022,""
"Assab",699.446143663011,""
"Assis",5464.29796965924,""
"Astana",1765.393849264,""
"Asti",4944.20734826274,""
"Astoria",4102.3853166897,""
"Astrakhan",2593.089202092,""
"Asuncion",6052.00247354688,""
"Aswan",1314.96424576721,""
"Asyut",2542.94952155385,""
"At Bashy",2568.45059288538,""
"At Taif",1263.22660406886,""
"Atakpame",5393.89880277253,""
"Atamyrat",0,""
"Atar",1143.88599033816,""
"Atasu",1886.44599033816,""
"Atbara",1834.27962444481,""
"Atbasar",2195.57322387757,""
"Athabasca",2561.93514492754,""
"Athens1",6373.36680857003,""
"Athens2",3837.99198971594,""
"Atherton",0,""
"Ati",2526.44268774704,""
"Atikokan",4409.60965339009,""
"Atkarsk",3440.34643982357,""
"Atlanta",6131.53336908737,""
"Atlantic City",2361.07545247517,""
"Atlixco",4687.19486202845,""
"Atoyac",6089.84444444444,""
"Atyrau",1343.45891711109,""
"Auburn",6349.34532708859,""
"Auckland",5217.67781877705,""
"Augsburg",5307.64817931736,""
"Augusta1",5812.53367336383,""
"Augusta2",4866.25966355371,""
"Aurangabad1",4276.37024100059,""
"Aurangabad2",3326.07154564222,""
"Aurora1",3081.66662986602,""
"Aurora2",4699.60821257296,""
"Austin",4910.46355909112,""
"Autlan",4053.93119755912,""
"Auxerre",5108.08004684526,""
"Avare",5692.11471169496,""
"Aweil",3602.68853754941,""
"Awka",4858.54038703088,""
"Ayacucho",2771.58923685011,""
"Ayakoz",1533.35899639113,""
"Ayapel",4916.59877145173,""
"Ayaviri",2779.28211462451,""
"Aydin",4866.64856360938,""
"Ayorou",2001.97049689441,""
"Ayounel el Atrous",1516.11335403727,""
"Ayr1",5023.57950078235,""
"Ayr2",4904.20541062802,""
"Ayutthaya",5100.16127597577,""
"Az Aubayr",937.754244114359,""
"Az Zahran",938.801615409149,""
"Az Zarqa",1287.60977495407,""
"Az Zawiyah",2795.57356909395,""
"Azare",2777.74163879599,""
"Azogues",5457.57835144928,""
"Azul",5379.78661551577,""
"Babahoyo",2554.99941139423,""
"Babanusa",2232.89822955558,""
"Babati",4263.87603305785,""
"Babruysk",3577.47562560873,""
"Bac Giang",4795.37463836755,""
"Bac Lieu",4388.34672144479,""
"Bacabal",5382.11233617641,""
"Bacau",3887.50819298078,""
"Bacolod",6162.03844256936,""
"Badajoz",4252.10742009349,""
"Baddeck",4009.05881037996,""
"Badulla",7230.49979987762,""
"Bafang",6106.06482213439,""
"Bafata",5293.21849569867,""
"Bafia",4610.24167137211,""
"Bafoussam",6145.55916831688,""
"Bafra",5258.7990942029,""
"Bagamoyo",3640.57608695652,""
"Bage",5929.17218958089,""
"Baghdad",2197.81935264729,""
"Baghlan",0,""
"Bago",4665.11953072143,""
"Baguio City",6051.15097255552,""
"Bahawalpur",3376.74658656567,""
"Bahia Blanca",3748.75852910082,""
"Bahir Dar",4602.60272823167,""
"Bahraich",4565.09367201272,""
"Baia Mare",5245.47204171412,""
"Baicheng",3174.45734818541,""
"Baie-Comeau",3290.11709500074,""
"Baiquan",3286.29753305166,""
"Bairnsdale",5163.45115550333,""
"Bakal",3149.6017826567,""
"Baker Lake",819.937993421053,""
"Bakersfield",2881.31987682932,""
"Baku",1966.30917176571,""
"Balakhna",3517.44081893703,""
"Balakovo",2509.44916987399,""
"Balancan",5671.58102766798,""
"Balashov",3533.33081285444,""
"Balboa",4448.59632895213,""
"Balcarce",5609.52887402453,""
"Baleshwar",5165.6962028282,""
"Balikesir",4153.47334360555,""
"Balikpapan",4270.50254045603,""
"Balkanabat",1193.69008264463,""
"Balkh",0,""
"Ballarat",4902.78793863142,""
"Ballina",5223.74150868903,""
"Balqash",1025.89624171485,""
"Balsas",3773.0256916996,""
"Baltasar Brum",5549.88949275362,""
"Balti",3661.62013752696,""
"Baltimore",5400.31122149824,""
"Balykchy",1668.31935500611,""
"Balyqshy",1473.13025171625,""
"Bama",3559.77032136106,""
"Bamako",2618.92654819409,""
"Bambari",5579.41228070175,""
"Bamenda",6293.30743485816,""
"Bamian",1162.125,""
"Banamba",2918.2279314888,""
"Banda Aceh",6050.43791822418,""
"Bandar Lampung",5470.00596741937,""
"Bandar Seri Begawan",5997.3953309747,""
"Bandar-e Bushehr",1192.6883770419,""
"Bandar-e-Abbas",897.665632114816,""
"Bandjarmasin",5173.20224997263,""
"Bandundu",5099.59139178593,""
"Bandung",6134.62866544292,""
"Banes",5495.72012882448,""
"Banff",2418.26630434783,""
"Banfora",3662.5193236715,""
"Bangalore",4523.84928171221,""
"Bangassou",6407.27352466374,""
"Banghazi",1549.39467589766,""
"Bangkok",4772.54265016673,""
"Bangor",4359.14064649119,""
"Banguela",2109.66852507732,""
"Bangui",5566.0817500706,""
"Bani Walid",1592.2055682685,""
"Banja Luka",5310.81144862836,""
"Banjul",1733.97852204484,""
"Bannu",2754.08822608735,""
"Bansang",3560.19293478261,""
"Banska Bystrica",5390.99789840007,""
"Banyuwangi",6597.48320486777,""
"Baoding",0,""
"Baoji",4723.89745218191,""
"Baoshan",4321.27412783607,""
"Baotou",2103.98640543497,""
"Baqubah",2908.13614525571,""
"Bar Harbor",5636.70277540179,""
"Barabinsk",2477.44751273012,""
"Barahona",6025.65152830533,""
"Baramula",4838.2663609779,""
"Baranavichy",3607.20277996595,""
"Barbacena",5658.99834250633,""
"Barcaldine",2902.55928853755,""
"Barcelona1",5239.92102682287,""
"Barcelona2",4859.97979239566,""
"Barcelos",5466.27865612648,""
"Barddhaman",4849.52284107057,""
"Bareilly",4742.17138536128,""
"Bari",4217.0841769557,""
"Barinas",5189.47901201838,""
"Barisal",5108.49927686633,""
"Barlett",5193.35615715532,""
"Barletta",3220.16179854288,""
"Barnaul",2755.16483574271,""
"Barquisimeto",4231.97004216382,""
"Barra Mansa",5831.35360212992,""
"Barra do Bugres",5248.34728710025,""
"Barra do Garcas",5598.51539614808,""
"Barrancabermeja",5264.72110136519,""
"Barranquilla",5491.44117151421,""
"Barras",5001.66459627329,""
"Barreiras",3807.7550094518,""
"Barreiros",6329.95205779427,""
"Barretos",4607.0543389239,""
"Barrie",3475.90368410918,""
"Barrow",536.309403745813,""
"Bartica",4360.48013874042,""
"Bartlesville",0,""
"Barysaw",3837.06334256776,""
"Basankusu",6735.57088274045,""
"Basel",5781.00991839903,""
"Basoko",6064.02859436759,""
"Basra",1033.86004977129,""
"Basse-terre",7188.25815217391,""
"Basseterre",5750.53091824996,""
"Bastia",5284.93835189984,""
"Bata",3317.44121153913,""
"Batangas",6391.14408714309,""
"Batatais",5483.48377926421,""
"Bataysk",3347.25329570614,""
"Batemans Bay",4690.75384668192,""
"Bath",6510.27975845411,""
"Bati",3704.48651875435,""
"Batman",3149.93995105183,""
"Batna",2103.1967570473,""
"Baton Rouge",5893.48842044595,""
"Batouri",6098.02494207442,""
"Battambang",5241.72908966279,""
"Batticaloa",3436.43123850691,""
"Battle Creek",4897.73743828635,""
"Batu Pahat",5905.47039664474,""
"Batumi",4986.89856537869,""
"Baturite",5003.84886128364,""
"Baubau",3647.04762785329,""
"Bauchi",3291.66308300395,""
"Bauru",5500.4018094503,""
"Bavaro",3744.60588703107,""
"Bawku",3046.17022996766,""
"Bay City",5317.84644268775,""
"Bayamo",6134.85806763285,""
"Bayan Obo",1738.60403276623,""
"Baydhabo",2719.53089244851,""
"Bayghanin",1626.27406832298,""
"Baytown",4437.9719093731,""
"Beaufort",5032.6491253699,""
"Beaufort West",1572.84731053446,""
"Beaumont",5648.04215472371,""
"Beaver Falls",5602.35536369469,""
"Bechar",1163.98704278813,""
"Beckley",6170.7279987567,""
"Beer Sheva",1697.62636470463,""
"Beeville",4864.7554896794,""
"Behbehan",2128.52285395764,""
"Beian",3111.70824793866,""
"Beihai",4988.55968875833,""
"Beijing",4326.21759278194,""
"Beipiao",3386.13450282009,""
"Beira",4579.5920674768,""
"Beirut",4516.2702972918,""
"Beitbridge",2476.39031620553,""
"Beja",0,""
"Bejaia",0,""
"Bekasi",4778.96704803979,""
"Bekiy",2855.58426501035,""
"Belabo",4002.30163043478,""
"Belaya Kalitva",3315.95986895987,""
"Belebey",3049.31120669612,""
"Beledweyne",3189.01806888763,""
"Belem",4609.91716154026,""
"Belen",2997.54392191659,""
"Belfast",6245.48529667037,""
"Belgaum",4612.91144803753,""
"Belgorod",3304.84513192122,""
"Belgrade",4409.27770892373,""
"Belize City",3078.22096018169,""
"Bell Ville",4145.66681922197,""
"Bella Union",4686.51127211794,""
"Bella Vista",6119.84299516908,""
"Bellary",3745.26965758129,""
"Belleville1",5123.82169289474,""
"Belleville2",3777.1952063641,""
"Bellingham",6051.73857288802,""
"Bello",5545.4518387065,""
"Belmopan",5529.27204968944,""
"Belo Horizonte",5499.82799019948,""
"Belogorsk",3318.12687795297,""
"Bemidji",2791.01050239835,""
"Ben Gardane",1723.53540876621,""
"Bend",3644.73494112319,""
"Bendigo",4421.61946070234,""
"Benevento",5023.27827184892,""
