,city,SurfaceFile,surface_file_name
194,Lead,2,SurfaceWater_2018_30m_30_1.tif
2930,Lebowakgomo,4,SurfaceWater_2018_30m_30_3.tif
752,Lebu,2,SurfaceWater_2018_30m_30_1.tif
3802,Lecce,4,SurfaceWater_2018_30m_30_3.tif
1923,Leeds,3,SurfaceWater_2018_30m_30_2.tif
485,Leesburg,2,SurfaceWater_2018_30m_30_1.tif
5490,Leeton,6,SurfaceWater_2018_30m_30_5.tif
3573,Leeuwarden,4,SurfaceWater_2018_30m_30_3.tif
5861,Legazpi,6,SurfaceWater_2018_30m_30_5.tif
3657,Legnica,4,SurfaceWater_2018_30m_30_3.tif
1916,Leicester,3,SurfaceWater_2018_30m_30_2.tif
3943,Leipzig,4,SurfaceWater_2018_30m_30_3.tif
3734,Lemosos,4,SurfaceWater_2018_30m_30_3.tif
4421,Lenger,5,SurfaceWater_2018_30m_30_4.tif
2591,Leninogorsk,4,SurfaceWater_2018_30m_30_3.tif
4440,Leninsk Kuznetsky,5,SurfaceWater_2018_30m_30_4.tif
5256,Lensk,5,SurfaceWater_2018_30m_30_4.tif
1008,Leon1,2,SurfaceWater_2018_30m_30_1.tif
1495,Leon2,2,SurfaceWater_2018_30m_30_1.tif
1868,Leon3,3,SurfaceWater_2018_30m_30_2.tif
5640,Leonara,6,SurfaceWater_2018_30m_30_5.tif
2061,Leopoldina,3,SurfaceWater_2018_30m_30_2.tif
2000,Lerwick,3,SurfaceWater_2018_30m_30_2.tif
1328,Les Cayes,2,SurfaceWater_2018_30m_30_1.tif
5201,Leshan,5,SurfaceWater_2018_30m_30_4.tif
4709,Lesosibirsk,5,SurfaceWater_2018_30m_30_4.tif
5798,Lesozavodsk,6,SurfaceWater_2018_30m_30_5.tif
1078,Lethbridge,2,SurfaceWater_2018_30m_30_1.tif
1661,Lethem,3,SurfaceWater_2018_30m_30_2.tif
1540,Leticia,2,SurfaceWater_2018_30m_30_1.tif
4470,Letpadan,5,SurfaceWater_2018_30m_30_4.tif
5508,Levin,6,SurfaceWater_2018_30m_30_5.tif
1163,Lewiston1,2,SurfaceWater_2018_30m_30_1.tif
1184,Lewiston2,2,SurfaceWater_2018_30m_30_1.tif
1345,Lexington,2,SurfaceWater_2018_30m_30_1.tif
3055,Lgov,4,SurfaceWater_2018_30m_30_3.tif
5372,Lhasa,5,SurfaceWater_2018_30m_30_4.tif
4467,Lhokseumawe,5,SurfaceWater_2018_30m_30_4.tif
4914,Lianxian,5,SurfaceWater_2018_30m_30_4.tif
5923,Lianyungang,6,SurfaceWater_2018_30m_30_5.tif
5223,Lianyungang,5,SurfaceWater_2018_30m_30_4.tif
5211,Liaocheng,5,SurfaceWater_2018_30m_30_4.tif
5607,Liaoyang,6,SurfaceWater_2018_30m_30_5.tif
5590,Liaoyuan,6,SurfaceWater_2018_30m_30_5.tif
2441,Libenge,4,SurfaceWater_2018_30m_30_3.tif
2703,Liberec,4,SurfaceWater_2018_30m_30_3.tif
884,Liberia,2,SurfaceWater_2018_30m_30_1.tif
827,Libertador General San Martin,2,SurfaceWater_2018_30m_30_1.tif
4238,Libreville,4,SurfaceWater_2018_30m_30_3.tif
3584,Lichinga,4,SurfaceWater_2018_30m_30_3.tif
3375,Lida,4,SurfaceWater_2018_30m_30_3.tif
2853,Liege,4,SurfaceWater_2018_30m_30_3.tif
2640,Liepaga,4,SurfaceWater_2018_30m_30_3.tif
65,Lihue,1,SurfaceWater_2018_30m_30_0.tif
4645,Lijiang,5,SurfaceWater_2018_30m_30_4.tif
3644,Likasi,4,SurfaceWater_2018_30m_30_3.tif
2855,Lille,4,SurfaceWater_2018_30m_30_3.tif
3424,Lillehammer,4,SurfaceWater_2018_30m_30_3.tif
55,Lillooet,1,SurfaceWater_2018_30m_30_0.tif
4326,Lilongwe,4,SurfaceWater_2018_30m_30_3.tif
1256,Lima1,2,SurfaceWater_2018_30m_30_1.tif
1633,Lima2,2,SurfaceWater_2018_30m_30_1.tif
3465,Limbe,4,SurfaceWater_2018_30m_30_3.tif
2246,Limeira,3,SurfaceWater_2018_30m_30_2.tif
2223,Limerick,3,SurfaceWater_2018_30m_30_2.tif
3863,Limoges,4,SurfaceWater_2018_30m_30_3.tif
359,Linares1,2,SurfaceWater_2018_30m_30_1.tif
1753,Linares2,3,SurfaceWater_2018_30m_30_2.tif
863,Linares3,2,SurfaceWater_2018_30m_30_1.tif
4903,Linchuan,5,SurfaceWater_2018_30m_30_4.tif
1332,Lincoln1,2,SurfaceWater_2018_30m_30_1.tif
297,Lincoln2,2,SurfaceWater_2018_30m_30_1.tif
1745,Linden,3,SurfaceWater_2018_30m_30_2.tif
3080,Lindi,4,SurfaceWater_2018_30m_30_3.tif
5096,Linfen,5,SurfaceWater_2018_30m_30_4.tif
5573,Linhai,6,SurfaceWater_2018_30m_30_5.tif
2180,Linhares,3,SurfaceWater_2018_30m_30_2.tif
5758,Linjiang,6,SurfaceWater_2018_30m_30_5.tif
3846,Linkoping,4,SurfaceWater_2018_30m_30_3.tif
5541,Linkou,6,SurfaceWater_2018_30m_30_5.tif
5186,Linqing,5,SurfaceWater_2018_30m_30_4.tif
4609,Linxi,5,SurfaceWater_2018_30m_30_4.tif
4504,Linxia,5,SurfaceWater_2018_30m_30_4.tif
5351,Linyi,5,SurfaceWater_2018_30m_30_4.tif
3942,Linz,4,SurfaceWater_2018_30m_30_3.tif
3901,Lipetsk,4,SurfaceWater_2018_30m_30_3.tif
3857,Lira,4,SurfaceWater_2018_30m_30_3.tif
3389,Lisala,4,SurfaceWater_2018_30m_30_3.tif
2398,Lisbon,3,SurfaceWater_2018_30m_30_2.tif
1740,Lisburn,3,SurfaceWater_2018_30m_30_2.tif
4814,Lishui,5,SurfaceWater_2018_30m_30_4.tif
5546,Lismore,6,SurfaceWater_2018_30m_30_5.tif
5728,Lithgow,6,SurfaceWater_2018_30m_30_5.tif
654,Little Current,2,SurfaceWater_2018_30m_30_1.tif
1366,Little Rock,2,SurfaceWater_2018_30m_30_1.tif
5774,Liuhe,6,SurfaceWater_2018_30m_30_5.tif
5004,Liuzhou,5,SurfaceWater_2018_30m_30_4.tif
199,Liverpool1,2,SurfaceWater_2018_30m_30_1.tif
2301,Liverpool2,3,SurfaceWater_2018_30m_30_2.tif
648,Livingston,2,SurfaceWater_2018_30m_30_1.tif
4054,Livingstone,4,SurfaceWater_2018_30m_30_3.tif
3390,Livny,4,SurfaceWater_2018_30m_30_3.tif
3736,Livorno,4,SurfaceWater_2018_30m_30_3.tif
4252,Ljubljana,4,SurfaceWater_2018_30m_30_3.tif
4032,Lobamba,4,SurfaceWater_2018_30m_30_3.tif
3363,Lobatse,4,SurfaceWater_2018_30m_30_3.tif
2530,Lobito,4,SurfaceWater_2018_30m_30_3.tif
2093,Lobos,3,SurfaceWater_2018_30m_30_2.tif
3391,Lodwar,4,SurfaceWater_2018_30m_30_3.tif
3965,Lodz,4,SurfaceWater_2018_30m_30_3.tif
4391,Loei,5,SurfaceWater_2018_30m_30_4.tif
1173,Logan,2,SurfaceWater_2018_30m_30_1.tif
2201,Logrono,3,SurfaceWater_2018_30m_30_2.tif
1128,Loja,2,SurfaceWater_2018_30m_30_1.tif
3130,Lokoja,4,SurfaceWater_2018_30m_30_3.tif
4294,Lome,4,SurfaceWater_2018_30m_30_3.tif
3460,Lomza,4,SurfaceWater_2018_30m_30_3.tif
213,Loncoche,2,SurfaceWater_2018_30m_30_1.tif
575,London1,2,SurfaceWater_2018_30m_30_1.tif
2407,London2,3,SurfaceWater_2018_30m_30_2.tif
4346,London2,4,SurfaceWater_2018_30m_30_3.tif
2188,Londonderry,3,SurfaceWater_2018_30m_30_2.tif
2292,Londrina,3,SurfaceWater_2018_30m_30_2.tif
609,Long Beach,2,SurfaceWater_2018_30m_30_1.tif
4530,Long Xuyen,5,SurfaceWater_2018_30m_30_4.tif
5761,Longjiang,6,SurfaceWater_2018_30m_30_5.tif
5661,Longreach,6,SurfaceWater_2018_30m_30_5.tif
541,Longview1,2,SurfaceWater_2018_30m_30_1.tif
83,Longview2,1,SurfaceWater_2018_30m_30_0.tif
5007,Longxi,5,SurfaceWater_2018_30m_30_4.tif
4918,Longyan,5,SurfaceWater_2018_30m_30_4.tif
4465,Lop Buri,5,SurfaceWater_2018_30m_30_4.tif
2125,Lorca,3,SurfaceWater_2018_30m_30_2.tif
166,Loreto,2,SurfaceWater_2018_30m_30_1.tif
971,Lorica,2,SurfaceWater_2018_30m_30_1.tif
2241,Lorient,3,SurfaceWater_2018_30m_30_2.tif
962,Los Alamos,2,SurfaceWater_2018_30m_30_1.tif
882,Los Andes,2,SurfaceWater_2018_30m_30_1.tif
1653,Los Angeles1,2,SurfaceWater_2018_30m_30_1.tif
1454,Los Angeles2,2,SurfaceWater_2018_30m_30_1.tif
649,Los Blancos,2,SurfaceWater_2018_30m_30_1.tif
790,Los Lagos,2,SurfaceWater_2018_30m_30_1.tif
538,Los Mochis,2,SurfaceWater_2018_30m_30_1.tif
433,Los Teques,2,SurfaceWater_2018_30m_30_1.tif
836,Lota,2,SurfaceWater_2018_30m_30_1.tif
4822,Louangphrabang,5,SurfaceWater_2018_30m_30_4.tif
2595,Loubomo,4,SurfaceWater_2018_30m_30_3.tif
2106,Louga,3,SurfaceWater_2018_30m_30_2.tif
1407,Louisville,2,SurfaceWater_2018_30m_30_1.tif
1409,Lowell,2,SurfaceWater_2018_30m_30_1.tif
5088,Luan,5,SurfaceWater_2018_30m_30_4.tif
4278,Luanda,4,SurfaceWater_2018_30m_30_3.tif
4052,Luanshya,4,SurfaceWater_2018_30m_30_3.tif
2961,Luau,4,SurfaceWater_2018_30m_30_3.tif
4061,Lubango,4,SurfaceWater_2018_30m_30_3.tif
3038,Lubao,4,SurfaceWater_2018_30m_30_3.tif
1330,Lubbock,2,SurfaceWater_2018_30m_30_1.tif
3887,Lubeck,4,SurfaceWater_2018_30m_30_3.tif
3867,Lublin,4,SurfaceWater_2018_30m_30_3.tif
4241,Lubumbashi,4,SurfaceWater_2018_30m_30_3.tif
2906,Lubutu,4,SurfaceWater_2018_30m_30_3.tif
3043,Lucapa,4,SurfaceWater_2018_30m_30_3.tif
5360,Lucknow,5,SurfaceWater_2018_30m_30_4.tif
5358,Ludhiana,5,SurfaceWater_2018_30m_30_4.tif
2423,Luebo,4,SurfaceWater_2018_30m_30_3.tif
3271,Luena,4,SurfaceWater_2018_30m_30_3.tif
1202,Lufkin,2,SurfaceWater_2018_30m_30_1.tif
3186,Luga,4,SurfaceWater_2018_30m_30_3.tif
3687,Lugano,4,SurfaceWater_2018_30m_30_3.tif
5686,Luganville,6,SurfaceWater_2018_30m_30_5.tif
3815,Luhansk,4,SurfaceWater_2018_30m_30_3.tif
2155,Lujan,3,SurfaceWater_2018_30m_30_2.tif
4074,Lulea,4,SurfaceWater_2018_30m_30_3.tif
2507,Luleburgaz,4,SurfaceWater_2018_30m_30_3.tif
432,Lumberton,2,SurfaceWater_2018_30m_30_1.tif
2995,Lundazi,4,SurfaceWater_2018_30m_30_3.tif
4594,Luohe,5,SurfaceWater_2018_30m_30_4.tif
5221,Luoyang,5,SurfaceWater_2018_30m_30_4.tif
5319,Lupanshui,5,SurfaceWater_2018_30m_30_4.tif
4260,Lusaka,4,SurfaceWater_2018_30m_30_3.tif
3020,Lusambo,4,SurfaceWater_2018_30m_30_3.tif
2962,Lusanga,4,SurfaceWater_2018_30m_30_3.tif
2250,Luton,3,SurfaceWater_2018_30m_30_2.tif
130,Lutselke,2,SurfaceWater_2018_30m_30_1.tif
3674,Lutsk,4,SurfaceWater_2018_30m_30_3.tif
5514,Luwuk,6,SurfaceWater_2018_30m_30_5.tif
4088,Luxembourg,4,SurfaceWater_2018_30m_30_3.tif
4256,Luxor,4,SurfaceWater_2018_30m_30_3.tif
3732,Luzern,4,SurfaceWater_2018_30m_30_3.tif
5224,Luzhou,5,SurfaceWater_2018_30m_30_4.tif
4136,Lvov,4,SurfaceWater_2018_30m_30_3.tif
1323,Lynchburg,2,SurfaceWater_2018_30m_30_1.tif
4317,Lyon,4,SurfaceWater_2018_30m_30_3.tif
3682,Lysychansk,4,SurfaceWater_2018_30m_30_3.tif
4016,L��deritz,4,SurfaceWater_2018_30m_30_3.tif
5003,Maanshan,5,SurfaceWater_2018_30m_30_4.tif
2011,Mabaruma,3,SurfaceWater_2018_30m_30_2.tif
1804,Macae,3,SurfaceWater_2018_30m_30_2.tif
2351,Macapa,3,SurfaceWater_2018_30m_30_2.tif
730,Macara,2,SurfaceWater_2018_30m_30_1.tif
678,Macas,2,SurfaceWater_2018_30m_30_1.tif
5012,Macau,5,SurfaceWater_2018_30m_30_4.tif
2341,Maceio,3,SurfaceWater_2018_30m_30_2.tif
2101,Macenta,3,SurfaceWater_2018_30m_30_2.tif
2537,Machakos,4,SurfaceWater_2018_30m_30_3.tif
1070,Machala,2,SurfaceWater_2018_30m_30_1.tif
5337,Macheng,5,SurfaceWater_2018_30m_30_4.tif
5091,Machilipatnam,5,SurfaceWater_2018_30m_30_4.tif
966,Machiques,2,SurfaceWater_2018_30m_30_1.tif
3028,Macia,4,SurfaceWater_2018_30m_30_3.tif
5806,Mackay,6,SurfaceWater_2018_30m_30_5.tif
1320,Macon,2,SurfaceWater_2018_30m_30_1.tif
5757,Madang,6,SurfaceWater_2018_30m_30_5.tif
3029,Madaoua,4,SurfaceWater_2018_30m_30_3.tif
2573,Madinat ath Thawrah,4,SurfaceWater_2018_30m_30_3.tif
1356,Madison,2,SurfaceWater_2018_30m_30_1.tif
421,Madisonville,2,SurfaceWater_2018_30m_30_1.tif
4584,Madiun,5,SurfaceWater_2018_30m_30_4.tif
2404,Madrid,3,SurfaceWater_2018_30m_30_2.tif
5447,Madurai,5,SurfaceWater_2018_30m_30_4.tif
4829,Mae Sot,5,SurfaceWater_2018_30m_30_4.tif
5611,Maebashi,6,SurfaceWater_2018_30m_30_5.tif
2647,Mafetang,4,SurfaceWater_2018_30m_30_3.tif
6006,Magadan,6,SurfaceWater_2018_30m_30_5.tif
399,Magangue,2,SurfaceWater_2018_30m_30_1.tif
5720,Magdagachi,6,SurfaceWater_2018_30m_30_5.tif
691,Magdalena,2,SurfaceWater_2018_30m_30_1.tif
3875,Magdeburg,4,SurfaceWater_2018_30m_30_3.tif
4545,Magelang,5,SurfaceWater_2018_30m_30_4.tif
4071,Magnitogorsk,4,SurfaceWater_2018_30m_30_3.tif
4843,Magway,5,SurfaceWater_2018_30m_30_4.tif
3250,Mahabad,4,SurfaceWater_2018_30m_30_3.tif
4017,Mahajanga,4,SurfaceWater_2018_30m_30_3.tif
4047,Mahalapye,4,SurfaceWater_2018_30m_30_3.tif
3765,Mahilyow,4,SurfaceWater_2018_30m_30_3.tif
4137,Maiduguri,4,SurfaceWater_2018_30m_30_3.tif
2963,Maintirano,4,SurfaceWater_2018_30m_30_3.tif
1203,Maiquetia,2,SurfaceWater_2018_30m_30_1.tif
5527,Maitland,6,SurfaceWater_2018_30m_30_5.tif
5712,Maizaru,6,SurfaceWater_2018_30m_30_5.tif
5018,Majene,5,SurfaceWater_2018_30m_30_4.tif
6001,Majuro,6,SurfaceWater_2018_30m_30_5.tif
4365,Makale,5,SurfaceWater_2018_30m_30_4.tif
5656,Makarov,6,SurfaceWater_2018_30m_30_5.tif
2098,Makeni,3,SurfaceWater_2018_30m_30_2.tif
2800,Makhachkala,4,SurfaceWater_2018_30m_30_3.tif
2941,Makhambet,4,SurfaceWater_2018_30m_30_3.tif
4728,Makinsk,5,SurfaceWater_2018_30m_30_4.tif
2807,Makiyivka,4,SurfaceWater_2018_30m_30_3.tif
4273,Makkah,4,SurfaceWater_2018_30m_30_3.tif
3126,Makokou,4,SurfaceWater_2018_30m_30_3.tif
3202,Makoua,4,SurfaceWater_2018_30m_30_3.tif
4114,Makurdi,4,SurfaceWater_2018_30m_30_3.tif
4183,Malabo,4,SurfaceWater_2018_30m_30_3.tif
5024,Malacca,5,SurfaceWater_2018_30m_30_4.tif
2607,Maladzyechna,4,SurfaceWater_2018_30m_30_3.tif
2247,Malaga,3,SurfaceWater_2018_30m_30_2.tif
4033,Malakal,4,SurfaceWater_2018_30m_30_3.tif
5340,Malang,5,SurfaceWater_2018_30m_30_4.tif
4058,Malanje,4,SurfaceWater_2018_30m_30_3.tif
846,Malargue,2,SurfaceWater_2018_30m_30_1.tif
3843,Malatya,4,SurfaceWater_2018_30m_30_3.tif
1811,Maldonado,3,SurfaceWater_2018_30m_30_2.tif
5364,Male,5,SurfaceWater_2018_30m_30_4.tif
5040,Malegaon,5,SurfaceWater_2018_30m_30_4.tif
3499,Malindi,4,SurfaceWater_2018_30m_30_3.tif
3970,Mallawi,4,SurfaceWater_2018_30m_30_3.tif
4117,Malmo,4,SurfaceWater_2018_30m_30_3.tif
1754,Mamou,3,SurfaceWater_2018_30m_30_2.tif
2187,Man,3,SurfaceWater_2018_30m_30_2.tif
809,Manacapuru,2,SurfaceWater_2018_30m_30_1.tif
5832,Manado,6,SurfaceWater_2018_30m_30_5.tif
1582,Managua,2,SurfaceWater_2018_30m_30_1.tif
4259,Manama,4,SurfaceWater_2018_30m_30_3.tif
2982,Mananjary,4,SurfaceWater_2018_30m_30_3.tif
2383,Manaus,3,SurfaceWater_2018_30m_30_2.tif
1597,Manaus,2,SurfaceWater_2018_30m_30_1.tif
2606,Manbij,4,SurfaceWater_2018_30m_30_3.tif
1346,Manchester1,2,SurfaceWater_2018_30m_30_1.tif
2303,Manchester2,3,SurfaceWater_2018_30m_30_2.tif
5301,Mandalay,5,SurfaceWater_2018_30m_30_4.tif
4626,Mandalgovi,5,SurfaceWater_2018_30m_30_4.tif
2418,Mandali,4,SurfaceWater_2018_30m_30_3.tif
2502,Mandera,4,SurfaceWater_2018_30m_30_3.tif
2964,Mandritsara,4,SurfaceWater_2018_30m_30_3.tif
5257,Mandurah,5,SurfaceWater_2018_30m_30_4.tif
4960,Mandya,5,SurfaceWater_2018_30m_30_4.tif
2965,Mangai,4,SurfaceWater_2018_30m_30_3.tif
5312,Mangalore,5,SurfaceWater_2018_30m_30_4.tif
3281,Mango,4,SurfaceWater_2018_30m_30_3.tif
3911,Mangochi,4,SurfaceWater_2018_30m_30_3.tif
440,Manhattan,2,SurfaceWater_2018_30m_30_1.tif
773,Manicore,2,SurfaceWater_2018_30m_30_1.tif
6039,Manila,6,SurfaceWater_2018_30m_30_5.tif
3808,Manisa,4,SurfaceWater_2018_30m_30_3.tif
1464,Manizales,2,SurfaceWater_2018_30m_30_1.tif
2420,Manja,4,SurfaceWater_2018_30m_30_3.tif
4653,Manjimup,5,SurfaceWater_2018_30m_30_4.tif
450,Mankato,2,SurfaceWater_2018_30m_30_1.tif
3968,Mannheim,4,SurfaceWater_2018_30m_30_3.tif
5729,Manokwari,6,SurfaceWater_2018_30m_30_5.tif
3245,Manono,4,SurfaceWater_2018_30m_30_3.tif
5561,Manpo,6,SurfaceWater_2018_30m_30_5.tif
3081,Mansa,4,SurfaceWater_2018_30m_30_3.tif
4533,Mansehra,5,SurfaceWater_2018_30m_30_4.tif
531,Mansfield,2,SurfaceWater_2018_30m_30_1.tif
1133,Manta,2,SurfaceWater_2018_30m_30_1.tif
5975,Manukau,6,SurfaceWater_2018_30m_30_5.tif
2414,Manyoni,4,SurfaceWater_2018_30m_30_3.tif
357,Manzanillo1,2,SurfaceWater_2018_30m_30_1.tif
955,Manzanillo2,2,SurfaceWater_2018_30m_30_1.tif
4761,Manzhouli,5,SurfaceWater_2018_30m_30_4.tif
2479,Mao,4,SurfaceWater_2018_30m_30_3.tif
5160,Maoming,5,SurfaceWater_2018_30m_30_4.tif
2907,Mapai,4,SurfaceWater_2018_30m_30_3.tif
4262,Maputo,4,SurfaceWater_2018_30m_30_3.tif
2451,Maqat,4,SurfaceWater_2018_30m_30_3.tif
2151,Mar de Ajo,3,SurfaceWater_2018_30m_30_2.tif
2379,Mar del Plata,3,SurfaceWater_2018_30m_30_2.tif
2357,Maraba,3,SurfaceWater_2018_30m_30_2.tif
1593,Maracaibo,2,SurfaceWater_2018_30m_30_1.tif
1723,Maracaju,3,SurfaceWater_2018_30m_30_2.tif
4089,Maradi,4,SurfaceWater_2018_30m_30_3.tif
3449,Maragheh,4,SurfaceWater_2018_30m_30_3.tif
1883,Marbella,3,SurfaceWater_2018_30m_30_2.tif
4580,Mardan,5,SurfaceWater_2018_30m_30_4.tif
3261,Mardin,4,SurfaceWater_2018_30m_30_3.tif
173,Maria Elena,2,SurfaceWater_2018_30m_30_1.tif
3692,Maribor,4,SurfaceWater_2018_30m_30_3.tif
2436,Maridi,4,SurfaceWater_2018_30m_30_3.tif
3117,Mariental,4,SurfaceWater_2018_30m_30_3.tif
613,Marietta,2,SurfaceWater_2018_30m_30_1.tif
4802,Mariinsk,5,SurfaceWater_2018_30m_30_4.tif
1889,Marilia,3,SurfaceWater_2018_30m_30_2.tif
1026,Marinette,2,SurfaceWater_2018_30m_30_1.tif
1896,Maringa,3,SurfaceWater_2018_30m_30_2.tif
424,Marion,2,SurfaceWater_2018_30m_30_1.tif
3886,Mariupol,4,SurfaceWater_2018_30m_30_3.tif
1724,Markala,3,SurfaceWater_2018_30m_30_2.tif
2486,Maroantsetra,4,SurfaceWater_2018_30m_30_3.tif
4211,Maroua,4,SurfaceWater_2018_30m_30_3.tif
3012,Marovoay,4,SurfaceWater_2018_30m_30_3.tif
968,Marquette,2,SurfaceWater_2018_30m_30_1.tif
2380,Marrakesh,3,SurfaceWater_2018_30m_30_2.tif
3166,Marrupa,4,SurfaceWater_2018_30m_30_3.tif
3179,Marsabit,4,SurfaceWater_2018_30m_30_3.tif
3316,Marsala,4,SurfaceWater_2018_30m_30_3.tif
4162,Marseille,4,SurfaceWater_2018_30m_30_3.tif
4484,Martapura,5,SurfaceWater_2018_30m_30_4.tif
5284,Mary,5,SurfaceWater_2018_30m_30_4.tif
5754,Mary borough,6,SurfaceWater_2018_30m_30_5.tif
5503,Maryborough,6,SurfaceWater_2018_30m_30_5.tif
2581,Marzuq,4,SurfaceWater_2018_30m_30_3.tif
4003,Masaka,4,SurfaceWater_2018_30m_30_3.tif
5591,Masan,6,SurfaceWater_2018_30m_30_5.tif
3236,Masasi,4,SurfaceWater_2018_30m_30_3.tif
3545,Mascara,4,SurfaceWater_2018_30m_30_3.tif
4251,Maseru,4,SurfaceWater_2018_30m_30_3.tif
4154,Mashhad,4,SurfaceWater_2018_30m_30_3.tif
2442,Masindi-Port,4,SurfaceWater_2018_30m_30_3.tif
2643,Masjed Soleyman,4,SurfaceWater_2018_30m_30_3.tif
1030,Mason City,2,SurfaceWater_2018_30m_30_1.tif
3321,Massawa,4,SurfaceWater_2018_30m_30_3.tif
5738,Masterton,6,SurfaceWater_2018_30m_30_5.tif
3268,Masvingo,4,SurfaceWater_2018_30m_30_3.tif
4187,Matadi,4,SurfaceWater_2018_30m_30_3.tif
930,Matagalpa,2,SurfaceWater_2018_30m_30_1.tif
667,Matagami,2,SurfaceWater_2018_30m_30_1.tif
1479,Matamoros,2,SurfaceWater_2018_30m_30_1.tif
1104,Matanzas,2,SurfaceWater_2018_30m_30_1.tif
5026,Matara,5,SurfaceWater_2018_30m_30_4.tif
4493,Mataram,5,SurfaceWater_2018_30m_30_4.tif
2753,Mataro,4,SurfaceWater_2018_30m_30_3.tif
1023,Matehuala,2,SurfaceWater_2018_30m_30_1.tif
4556,Mathura,5,SurfaceWater_2018_30m_30_4.tif
1953,Mato Grosso,3,SurfaceWater_2018_30m_30_2.tif
2806,Matola,4,SurfaceWater_2018_30m_30_3.tif
3487,Matruh,4,SurfaceWater_2018_30m_30_3.tif
5824,Matsue,6,SurfaceWater_2018_30m_30_5.tif
5855,Matsumoto,6,SurfaceWater_2018_30m_30_5.tif
5883,Matsuyama,6,SurfaceWater_2018_30m_30_5.tif
1238,Maturin,2,SurfaceWater_2018_30m_30_1.tif
2016,Maues,3,SurfaceWater_2018_30m_30_2.tif
5851,Maumere,6,SurfaceWater_2018_30m_30_5.tif
3327,Maun,4,SurfaceWater_2018_30m_30_3.tif
4438,Mawlamyine,5,SurfaceWater_2018_30m_30_4.tif
3882,Maxixe,4,SurfaceWater_2018_30m_30_3.tif
529,May Pen,2,SurfaceWater_2018_30m_30_1.tif
1381,Mayaguez,2,SurfaceWater_2018_30m_30_1.tif
2733,Maykop,4,SurfaceWater_2018_30m_30_3.tif
3188,Mazabuka,4,SurfaceWater_2018_30m_30_3.tif
5281,Mazar-e Sharif,5,SurfaceWater_2018_30m_30_4.tif
889,Mazatenango,2,SurfaceWater_2018_30m_30_1.tif
1562,Mazatlan,2,SurfaceWater_2018_30m_30_1.tif
3383,Mazyr,4,SurfaceWater_2018_30m_30_3.tif
4197,Mbabane,4,SurfaceWater_2018_30m_30_3.tif
2983,Mbaiki,4,SurfaceWater_2018_30m_30_3.tif
3101,Mbala,4,SurfaceWater_2018_30m_30_3.tif
3964,Mbale,4,SurfaceWater_2018_30m_30_3.tif
3161,Mbalmayo,4,SurfaceWater_2018_30m_30_3.tif
4065,Mbandaka,4,SurfaceWater_2018_30m_30_3.tif
3070,Mbanza-Congo,4,SurfaceWater_2018_30m_30_3.tif
3500,Mbanza-Ngungu,4,SurfaceWater_2018_30m_30_3.tif
3975,Mbarara,4,SurfaceWater_2018_30m_30_3.tif
2966,Mbe,4,SurfaceWater_2018_30m_30_3.tif
4212,Mbeya,4,SurfaceWater_2018_30m_30_3.tif
4141,Mbuji-Mayi,4,SurfaceWater_2018_30m_30_3.tif
3131,Mbulu,4,SurfaceWater_2018_30m_30_3.tif
380,McAlester,2,SurfaceWater_2018_30m_30_1.tif
584,McAllen,2,SurfaceWater_2018_30m_30_1.tif
832,McCook,2,SurfaceWater_2018_30m_30_1.tif
30,McGrath,1,SurfaceWater_2018_30m_30_0.tif
793,Meadow Lake,2,SurfaceWater_2018_30m_30_1.tif
5425,Medan,5,SurfaceWater_2018_30m_30_4.tif
3839,Medani,4,SurfaceWater_2018_30m_30_3.tif
3619,Medea,4,SurfaceWater_2018_30m_30_3.tif
1591,Medellin,2,SurfaceWater_2018_30m_30_1.tif
19,Medford,1,SurfaceWater_2018_30m_30_0.tif
1108,Medicine Hat,2,SurfaceWater_2018_30m_30_1.tif
4140,Medina,4,SurfaceWater_2018_30m_30_3.tif
5210,Medinipur,5,SurfaceWater_2018_30m_30_4.tif
3085,Mednogorsk,4,SurfaceWater_2018_30m_30_3.tif
4615,Meekatharra,5,SurfaceWater_2018_30m_30_4.tif
5161,Meerut,5,SurfaceWater_2018_30m_30_4.tif
4669,Megion,5,SurfaceWater_2018_30m_30_4.tif
3157,Meiganga,4,SurfaceWater_2018_30m_30_3.tif
4958,Meizhou,5,SurfaceWater_2018_30m_30_4.tif
692,Mejillones,2,SurfaceWater_2018_30m_30_1.tif
3013,Mekambo,4,SurfaceWater_2018_30m_30_3.tif
4037,Mekele,4,SurfaceWater_2018_30m_30_3.tif
1902,Meknes,3,SurfaceWater_2018_30m_30_2.tif
3,Mekoryuk,1,SurfaceWater_2018_30m_30_0.tif
592,Melbourne1,2,SurfaceWater_2018_30m_30_1.tif
6038,Melbourne2,6,SurfaceWater_2018_30m_30_5.tif
6002,Melekeok,6,SurfaceWater_2018_30m_30_5.tif
2189,Melilla,3,SurfaceWater_2018_30m_30_2.tif
3830,Melitopol,4,SurfaceWater_2018_30m_30_3.tif
2123,Melo,3,SurfaceWater_2018_30m_30_2.tif
5548,Melton,6,SurfaceWater_2018_30m_30_5.tif
2833,Melun,4,SurfaceWater_2018_30m_30_3.tif
2996,Melut,4,SurfaceWater_2018_30m_30_3.tif
231,Melville,2,SurfaceWater_2018_30m_30_1.tif
1601,Memphis,2,SurfaceWater_2018_30m_30_1.tif
