City,longitude,latitude,coordinates,Unnamed: 0,mean_ndvi,mean_surface_water,mean_uhi_DayNight,mean_uhi_daytime,mean_uhi_Nighttime,Continent,Class,Skewness,Dip_Statistic,Mean_Height
Doha,51.4684343077892,25.281135867747214,"[51.468434307789195, 25.281135867747214]",241.0,771.00723283235,2.46969696969697,2.21808354585323,1.2034624284494,1.01462111740383,ASIA,Hourglass,1.088785982,0.0,2.984652079
Palermo,13.320781340314632,38.12374685063826,"[13.320781340314632, 38.12374685063826]",381.0,0.0,2.99552532665115,0.843018429629435,0.637925418002048,0.205093011627388,EUROPE,Pyramid,2.22850684,0.822922575,1.575884819
Kandahar,65.67141121233713,31.61573110170371,"[65.67141121233713, 31.61573110170371]",49.0,1581.41605601932,1.2088772845953,,,,ASIA,Pyramid,3.468342623,0.282094584,0.217325566
Oran,-0.495595189030133,35.73251975431835,"[-0.49559518903013305, 35.73251975431835]",284.0,3515.7358361894,2.89809104258443,-0.0901080775066213,-0.787532529976789,0.697424452470168,AFRICA,Hourglass,2.084175547,0.000122196,1.067166944
Perm,56.19278439721225,57.99584604790879,"[56.19278439721225, 57.99584604790879]",483.0,3531.69571083125,2.60994560994561,2.97375587864201,1.7228252033571,1.25093067528491,EUROPE,Pyramid,2.316813263,0.018720471,1.180974376
Nanning,108.34155341826148,22.80782411687264,"[108.34155341826148, 22.807824116872638]",23.0,4303.35830524047,1.81691125087352,1.21940515571449,0.947113951521443,0.272291204193051,ASIA,Pyramid,1.272953749,0.38905079,2.443102725
Sokoto,5.238877464188719,12.942009645638276,"[5.238877464188719, 12.942009645638276]",202.0,2931.55399008303,1.56455696202532,3.4050198089871,1.97759874211917,1.42742106686793,AFRICA,Hourglass,1.681982357,0.0,0.707355145
Harare,31.049625999290864,-17.83501602837514,"[31.049625999290864, -17.83501602837514]",215.0,4483.40506044463,1.68965517241379,0.842299747297415,0.164862295850689,0.677437451446726,AFRICA,Hourglass,2.444471714,0.0,1.415809773
Winnipeg,-97.14917623566645,49.882792328345765,"[-97.14917623566645, 49.882792328345765]",402.0,2411.06458143003,1.68820074746396,1.82621285042539,1.31624129247497,0.509971557950413,NORTH AMERICA,Hourglass,3.109732168,0.0,1.465782141
Valencia1,-67.97611926693595,10.197126186974346,"[-67.97611926693595, 10.197126186974346]",185.0,5100.76755160518,2.67373737373737,0.515336968366775,0.432211731341336,0.0831252370254394,SOUTH AMERICA,Hourglass,1.150656525,0.0,1.836490489
Des Moines,-93.65911672558862,41.61425091337331,"[-93.65911672558862, 41.61425091337331]",195.0,4318.35366412597,2.28542510121457,1.16976553297107,1.05101456564364,0.118750967327432,NORTH AMERICA,Pyramid,2.41366515,0.720002812,1.719216157
Prague,14.4455345125321,50.07343015017431,"[14.4455345125321, 50.07343015017431]",54.0,4660.67180202336,2.53765690376569,1.26667821375885,0.485957457438548,0.780720756320301,EUROPE,Pyramid,1.537102219,0.303062192,1.760896263
Havana,-82.35612096320402,23.0739632617729,"[-82.35612096320402, 23.0739632617729]",232.0,5936.01004280306,2.81680545041635,1.38383082792438,1.01807351559694,0.365757312327437,NORTH AMERICA,Hourglass,1.469426538,0.0,1.33352891
Oslo,10.740821854117224,59.90265364608159,"[10.740821854117224, 59.90265364608159]",319.0,4616.69321859861,2.81589205397301,1.15810072096512,0.797325886470433,0.360774834494685,EUROPE,Pyramid,2.685863183,0.001395031,0.7077219
Mombasa,39.63246739592113,-3.9326591217969193,"[39.63246739592113, -3.9326591217969193]",443.0,5220.60938402509,2.57014458772958,1.1507446000192,1.03980389322578,0.11094070679342,AFRICA,Hourglass,2.353380776,0.000294367,0.62103308
Valencia2,-0.4392765738334013,39.48113994742535,"[-0.4392765738334013, 39.48113994742535]",186.0,3680.18648328605,2.30942334739803,,,,EUROPE,Pyramid,1.48916843,0.274255851,2.111735903
Quito,-78.46031560529016,-0.2104729215107491,"[-78.46031560529016, -0.2104729215107491]",188.0,5226.53865357229,2.03921568627451,1.97443138656773,1.65393011719261,0.320501269375122,SOUTH AMERICA,Hourglass,1.002963619,0.0,2.481168584
Bhopal,77.44017478828579,23.22921845428791,"[77.44017478828579, 23.22921845428791]",43.0,3667.05933548748,1.86288659793814,1.25671619370591,-0.550970598371307,1.80768679207721,ASIA,Pyramid,1.563516529,0.035801138,1.171434704
Tijuana,-116.9981365512148,32.536371431339894,"[-116.99813655121481, 32.536371431339894]",518.0,2512.60403692482,2.70910172516359,1.82118511197566,0.706618058828784,1.11456705314688,NORTH AMERICA,Hourglass,0.859250744,0.0,2.538150977
Athens2,23.72909638854053,38.02813922839042,"[23.729096388540526, 38.02813922839042]",350.0,3837.99198971594,2.96027131782946,0.915680256344031,0.814555533932252,0.101124722411779,EUROPE,Hourglass,0.580825559,0.0,2.888673728
Guiyang,106.71560981987082,26.590293561356667,"[106.71560981987082, 26.590293561356667]",138.0,4128.55055448387,1.76928675400291,1.54588609200874,0.955659533760789,0.590226558247948,ASIA,Pyramid,2.016850041,0.202723735,2.167430942
Lome,1.1892174658124068,6.156371291185579,"[1.1892174658124068, 6.156371291185579]",24.0,4103.4171004277,2.88905051573658,2.75627713035294,2.36000457160615,0.396272558746793,AFRICA,Hourglass,0.805180573,0.0,2.467880132
Rangoon,96.1446579898918,16.858629377438184,"[96.1446579898918, 16.858629377438184]",217.0,4283.22492291274,1.97544554455446,1.69031559832025,0.954772392004273,0.735543206315977,ASIA,Hourglass,1.507204286,0.0,2.043182145
Bucharest,26.08217222787124,44.444069825453255,"[26.082172227871233, 44.444069825453255]",223.0,4134.62358690841,2.58835143139191,1.78867215041281,1.04593521998008,0.742736930432726,EUROPE,Hourglass,1.243499815,0.0,2.467249656
Kinshasa,15.33369157762766,-4.38512351869771,"[15.33369157762766, -4.38512351869771]",230.0,3786.4559355276,2.55709342560554,4.25303663114262,3.56166069178362,0.691375939358999,AFRICA,Hourglass,-0.091793275,0.0,3.307553719
Montevideo,-56.12272091254164,-34.8283561957636,"[-56.12272091254164, -34.8283561957636]",465.0,5625.86534232192,2.84983117113915,1.09037752690357,0.0917505890966066,0.998626937806959,SOUTH AMERICA,Hourglass,1.712095181,0.0,2.562753717
Khartoum,32.52402389293596,15.603055347465911,"[32.52402389293596, 15.603055347465913]",175.0,1698.22064945004,2.18299058905542,1.2700845250473,-0.14624273277342,1.41632725782072,AFRICA,Hourglass,0.26832382,0.0,2.557321536
Salvador,-38.41541215483392,-12.9033848074079,"[-38.41541215483392, -12.9033848074079]",413.0,4910.09287992404,2.5127186009539,1.27475411296113,0.952915591915094,0.321838521046032,SOUTH AMERICA,Pyramid,1.343963586,0.002051064,2.37580801
Edmonton,-113.5044220300124,53.54348308065985,"[-113.50442203001239, 53.54348308065985]",319.0,2315.29814698195,2.18600823045267,1.45772774309818,1.00356057747084,0.454167165627342,NORTH AMERICA,Hourglass,2.574607585,0.0,1.980096105
Samarqand,67.00085350739745,39.65918263839537,"[67.00085350739745, 39.65918263839537]",419.0,3147.23879513777,1.35005015045135,2.40203873232023,1.51005576719227,0.89198296512796,ASIA,Hourglass,0.597921167,0.0,1.614813777
Alexandria3,30.01572539111669,31.19242557059521,"[30.01572539111669, 31.19242557059521]",133.0,4075.3734849817,2.73458631662689,1.27931502228706,-0.0930001219099311,1.37231514419699,AFRICA,Pyramid,1.449602911,0.02040772,2.562583968
Urumqi,87.5784829304232,43.85443607757348,"[87.5784829304232, 43.854436077573475]",152.0,1728.80215695558,1.76123407109323,2.16600672016259,1.00184467135809,1.1641620488045,ASIA,Hourglass,1.410789515,0.0,3.158301479
Port-au-Prince,-72.22243406161185,18.569475847530136,"[-72.22243406161185, 18.569475847530136]",21.0,4165.80955129549,2.75326264274062,2.06180547219056,2.23985209134909,-0.178046619158525,SOUTH AMERICA,Pyramid,1.636941561,0.001687907,1.56214431
Cordoba1,-64.20062492330668,-31.388313824927,"[-64.20062492330668, -31.388313824926996]",63.0,4108.51552354001,1.5625,1.03272244717224,-0.362230815414263,1.3949532625865,SOUTH AMERICA,Hourglass,0.885477099,0.0,2.098109308
San Salvador,-89.17603743585576,13.738786698247194,"[-89.17603743585576, 13.738786698247194]",487.0,6748.52003111585,2.93505039193729,2.53136505796477,2.66221224448762,-0.130847186522848,NORTH AMERICA,Hourglass,1.236873604,0.0,1.673745495
Quebec,-71.27975134523278,46.80882544359463,"[-71.27975134523278, 46.80882544359463]",164.0,3284.44563893492,2.78681626928471,0.856740965040715,0.783370007680046,0.0733709573606691,NORTH AMERICA,Hourglass,1.947393844,4.27e-06,1.340653883
Guilin,110.2592480064073,25.297022958667203,"[110.2592480064073, 25.297022958667203]",136.0,5251.55448686684,1.79302536231884,2.44719412813318,1.48284584769937,0.964348280433814,ASIA,Hourglass,2.246951623,0.000795353,1.236959616
Omaha,-96.01739713594782,41.23667356301682,"[-96.01739713594782, 41.23667356301682]",265.0,4028.08493490647,1.85846153846154,1.80349753823284,1.49968214490593,0.303815393326913,NORTH AMERICA,Hourglass,2.429739592,0.0,1.761485454
Amman,35.93556066031049,31.95771452375254,"[35.93556066031049, 31.95771452375254]",186.0,1743.76328353726,1.72619047619048,0.971866860290659,-0.160800868437824,1.13266772872848,ASIA,Hourglass,0.585386033,0.0,2.664988797
Kampala,32.607411382057535,0.3091473750384946,"[32.607411382057535, 0.30914737503849465]",37.0,4603.95587547486,2.88806385743456,2.9191858545498,2.08661728886236,0.83256856568744,AFRICA,Hourglass,0.866614518,0.0,1.788153718
Guatemala,-90.54530240984394,14.600313425413114,"[-90.54530240984394, 14.600313425413114]",127.0,5476.40138652254,2.68936170212766,2.26891540498318,1.78481583080306,0.484099574180124,NORTH AMERICA,Hourglass,1.255423319,0.0,2.310033779
Kunming,102.73429341043632,25.00587931484329,"[102.73429341043632, 25.005879314843295]",378.0,3650.68885813113,2.41986133768352,2.1826751399151,1.26712603756148,0.915549102353629,ASIA,Pyramid,1.282088238,0.925207979,3.268551802
Calgary,-114.0706026241174,51.038695632055855,"[-114.07060262411741, 51.038695632055855]",323.0,2149.97807643032,2.10324039186134,1.92180477402598,0.987938012769267,0.933866761256716,NORTH AMERICA,Hourglass,4.398780052,0.0,1.812510356
Dushanbe,68.86477922376568,38.54280006503812,"[68.86477922376568, 38.542800065038115]",299.0,3533.5898985928,1.78082191780822,1.58729767826311,0.850531937401207,0.736765740861898,ASIA,Hourglass,1.180502641,0.0,1.251604258
Rabat,-6.875006318715755,33.91278981650577,"[-6.875006318715755, 33.91278981650577]",198.0,4249.03354477814,2.96882577069622,1.1425068772926,0.0063493858444975,1.1361574914481,AFRICA,Hourglass,2.705604533,0.000384143,0.518879798
Beirut,35.60621044711971,33.89280124165778,"[35.60621044711971, 33.89280124165778]",566.0,4516.2702972918,2.97496025437202,1.21811264746904,0.947346214792286,0.270766432676753,ASIA,Pyramid,1.886888886,0.057472559,1.885939216
Sapporo,141.37118036551027,43.07592354016038,"[141.37118036551027, 43.07592354016038]",560.0,3752.7563527517,2.5907417148869,3.99919679617464,2.70784722087476,1.29134957529988,ASIA,Hourglass,0.954618528,0.0,3.792413313
Casablanca,-7.518540342807032,33.55763303314363,"[-7.518540342807032, 33.55763303314363]",397.0,3822.81802706911,2.95665499124343,1.4415558190747,0.416791842517118,1.02476397655758,AFRICA,Pyramid,1.66924125,0.006748261,1.305560191
Brasilia,-47.97155026791196,-15.824582510614237,"[-47.97155026791196, -15.824582510614235]",177.0,4751.86048308274,2.58421052631579,1.62800196166821,0.946216150072124,0.681785811596083,SOUTH AMERICA,Hourglass,1.425897697,0.0,1.640448529
Coimbatore,77.1378649143966,11.067161965174073,"[77.1378649143966, 11.067161965174071]",17.0,4248.77782856623,1.61904761904762,1.32279770263288,0.526756736939386,0.796040965693496,ASIA,Hourglass,1.392615114,0.0,1.223656191
Accra,-0.1756155200499741,5.640894002047028,"[-0.17561552004997413, 5.640894002047028]",32.0,3011.05411154034,2.86216498433693,3.55757488944832,2.48718788946988,1.07038699997844,AFRICA,Hourglass,0.056374568,0.0,2.915973607
Pyongyang,125.74225492703025,38.99675577427247,"[125.74225492703025, 38.99675577427247]",130.0,3508.80989238196,2.08333333333333,1.58534335981614,0.746879381933509,0.838463977882633,ASIA,Hourglass,2.649303681,7.32e-05,1.338156709
Santo Domingo,-69.98060480571102,18.467191579515188,"[-69.98060480571102, 18.467191579515188]",538.0,5938.45910698377,2.91022174148188,2.99624511867065,2.14224751643925,0.853997602231403,SOUTH AMERICA,Hourglass,0.939619753,0.0,1.80277132
Addis Ababa,39.03154592542767,8.709635704260032,"[39.03154592542767, 8.709635704260032]",41.0,3679.40364650942,2.34631147540984,-0.207185840473282,-0.265502836268584,0.0583169957953021,AFRICA,Hourglass,1.783523267,0.0,0.856237193
Phnom Penh,104.78575026866292,11.488431877424953,"[104.78575026866292, 11.488431877424953]",510.0,4434.63705499293,1.56991104585888,4.24004546890702,4.31655143906642,-0.0765059701593964,ASIA,Pyramid,2.085063082,0.010069075,1.058737431
Glasgow2,-4.227524014818516,55.84404722504295,"[-4.227524014818516, 55.84404722504295]",33.0,5657.84799491436,2.33038348082596,1.16376103104871,0.868766790569721,0.294994240478992,EUROPE,Hourglass,0.987290834,0.0,1.351329879
Abidjan,-4.019844857148684,5.373895554957494,"[-4.019844857148684, 5.373895554957494]",19.0,4047.35971977978,2.5890926187118,4.41004019445478,3.99842935668458,0.411610837770197,AFRICA,Hourglass,0.726324305,0.0,2.484341729
Tunis,10.209607419024335,36.80093528206008,"[10.209607419024337, 36.80093528206008]",73.0,0.0,2.84743504330446,0.459460230114146,-0.434391556255694,0.89385178636984,AFRICA,Hourglass,0.775949953,0.0,1.694407472
Puebla,-98.19634115095248,19.07583123071338,"[-98.19634115095249, 19.07583123071338]",82.0,4391.72103269178,1.64126984126984,2.2436733379798,0.686992120718641,1.55668121726115,NORTH AMERICA,Hourglass,0.950091256,0.0,1.977326069
Tehran,51.41684786671093,35.709149100440804,"[51.41684786671093, 35.709149100440804]",455.0,1811.12539338506,1.89772727272727,3.40081358435263,-0.351164353087001,3.75197793743963,ASIA,Hourglass,0.51481371,0.0,4.177052214
Pretoria,28.214685137576254,-25.75571019920122,"[28.214685137576254, -25.75571019920122]",61.0,3991.4558193675,2.00448430493274,4.71916788675224,1.26751158686377,3.45165629988847,AFRICA,Hourglass,1.403641409,0.0,2.004280629
Ottawa,-75.71784173389806,45.40522520962079,"[-75.71784173389806, 45.40522520962079]",329.0,3784.86961457393,2.51346965271016,1.67364805908431,1.31810941799192,0.355538641092393,NORTH AMERICA,Pyramid,3.503308082,0.013910891,1.148351838
San Diego,-117.1403435678792,32.94289060065958,"[-117.14034356787919, 32.94289060065958]",439.0,3575.67611456025,2.93363073561544,0.588650023919469,-0.255051669646037,0.843701693565506,NORTH AMERICA,Hourglass,0.9003324,0.0,2.033115213
Lisbon,-9.23322529494751,38.7836806972565,"[-9.23322529494751, 38.7836806972565]",597.0,4780.31355222784,2.93839132915003,1.01241746878074,0.667337916246151,0.345079552534589,EUROPE,Pyramid,1.780952891,0.050744909,1.714100792
St. Petersburg2,30.3569674210506,59.892839038024135,"[30.356967421050598, 59.892839038024135]",260.0,3483.70345280188,2.5576953433307,2.69281513812072,1.84428465403212,0.848530484088593,EUROPE,Pyramid,1.360130287,0.004430588,2.295257069
Helsinki,24.90967997239465,60.25471205296155,"[24.909679972394652, 60.25471205296155]",245.0,4003.45150455969,2.82317582234096,1.23258192689522,0.775259444429774,0.457322482465447,EUROPE,Hourglass,3.286907726,1.06e-06,0.846342767
Norfolk1,-76.20921152511603,36.82685655867941,"[-76.20921152511603, 36.82685655867941]",159.0,4985.52055109268,2.72625623063451,1.79607462980835,1.67614506381692,0.119929565991428,NORTH AMERICA,Hourglass,1.815513061,0.0,1.322162921
Fortaleza,-38.55983944178036,-3.825609612791826,"[-38.55983944178036, -3.8256096127918267]",494.0,4732.8036263311,2.12834718374885,2.04453228842158,1.659977927879,0.384554360542576,SOUTH AMERICA,Hourglass,0.968736249,0.0,1.831137971
Curitiba,-49.23866052064595,-25.450093151976745,"[-49.23866052064595, -25.450093151976745]",120.0,5722.53925077693,1.72072072072072,2.92867407468131,2.29802233981708,0.630651734864232,SOUTH AMERICA,Hourglass,1.151335377,0.0,2.191754621
Ankara,32.75355231819016,39.957934192522615,"[32.75355231819016, 39.957934192522615]",221.0,2779.5589501761,1.73952095808383,3.38962926692279,0.269703090073304,3.11992617684948,ASIA,Pyramid,1.113727262,0.258793567,1.88500761
Damascus,36.28634680155359,33.47947755070674,"[36.28634680155359, 33.47947755070674]",145.0,1766.50482678474,1.25806451612903,-0.300671357664302,-1.48965124667232,1.18897988900802,ASIA,Hourglass,1.996599121,8.51e-05,1.226676373
Cape Town,18.55789262956184,-33.95456014373713,"[18.55789262956184, -33.95456014373713]",372.0,3778.23067003832,2.68436934218467,1.29859058739855,0.71928314726916,0.579307440129395,AFRICA,Hourglass,1.81208882,0.0,2.045852057
Guadalajara1,-103.34754112341932,20.648865660949348,"[-103.34754112341933, 20.648865660949348]",107.0,3713.22954273591,1.56417910447761,1.71310323272855,1.22316151140984,0.489941721318704,NORTH AMERICA,Hourglass,0.127296202,0.0,2.956365645
Nagpur,79.1496615454189,21.17984986845181,"[79.1496615454189, 21.179849868451818]",588.0,3968.93321736568,1.60048134777377,2.41602844378522,0.408508360632722,2.00752008315249,ASIA,Hourglass,1.965365272,0.0,1.190354398
Durban,30.93804918598556,-29.83592617217452,"[30.93804918598556, -29.835926172174517]",296.0,5250.48833199027,2.79660417403608,0.918254744525949,0.673004039019024,0.245250705506925,AFRICA,Hourglass,0.817742441,0.0,2.720077934
Budapest,19.106732611828058,47.478599986834006,"[19.106732611828058, 47.478599986834006]",224.0,4923.38455232258,2.59921798631476,1.39380857634666,0.642849536183507,0.750959040163148,EUROPE,Hourglass,1.805373017,0.0,1.732491229
Naples2,14.429002912589116,40.8639484966324,"[14.429002912589116, 40.863948496632396]",31.0,5657.58960309873,2.97613830046262,1.0366746602427,0.373093507300734,0.663581152941968,EUROPE,Hourglass,1.70400315,5.97e-05,1.425819347
Santiago3,-70.66758645949119,-33.478093757792045,"[-70.66758645949119, -33.478093757792045]",536.0,3625.75175596552,1.61185185185185,0.969870144596645,0.477466214532852,0.492403930063793,SOUTH AMERICA,Hourglass,1.69103051,0.0,2.034646151
Milwaukee,-88.0365261411047,43.04425506385861,"[-88.0365261411047, 43.044255063858614]",393.0,4276.71910380776,2.32334781614452,2.05613015965905,1.50755934805555,0.548570811603502,NORTH AMERICA,Pyramid,2.707495525,0.321447316,1.457064524
Adelaide,138.59517642603743,-34.911153054225146,"[138.59517642603745, -34.911153054225146]",42.0,4544.29950563285,2.66247755834829,1.17337237139437,1.26766450171861,-0.0942921303242398,AUSTRALIA,Hourglass,1.236965882,0.0,2.014215385
Baghdad,44.401764949454346,33.3326487594354,"[44.401764949454346, 33.3326487594354]",411.0,2197.81935264729,1.72610015174507,2.9294282589329,0.265741142600453,2.66368711633245,ASIA,Hourglass,0.268818157,0.0,2.414228106
Buffalo,-78.84065041759254,42.94760414526296,"[-78.84065041759254, 42.947604145262964]",228.0,3651.62203540126,2.8196173351775,1.35065070098944,1.07880611169345,0.271844589295984,NORTH AMERICA,Pyramid,4.0878171,0.054291217,1.269910329
Monterrey,-100.2906371302802,25.71612600677119,"[-100.2906371302802, 25.71612600677119]",463.0,3719.82092479332,1.74390243902439,1.86205260308512,0.736293862654143,1.12575874043097,NORTH AMERICA,Hourglass,0.836578138,0.0,2.633953842
Kabul,69.21220125308358,34.79536709813776,"[69.21220125308358, 34.79536709813776]",596.0,1575.52852643417,1.8034632034632,0.0322950720486627,-1.41392414915946,1.44621922120812,ASIA,Hourglass,3.333681027,0.0,0.287899083
Nanjing,118.8180400209877,32.02506678904409,"[118.8180400209877, 32.02506678904409]",22.0,3749.40398643634,1.64841262621668,1.04361770626838,0.823929791485027,0.219687914783351,ASIA,Pyramid,1.710461339,0.126620357,2.83222096
Kigali,29.84994145568844,-2.018095713094851,"[29.849941455688434, -2.018095713094851]",197.0,5727.0445867925,2.73680965836116,1.75470289178242,1.29023597194081,0.464466919841616,AFRICA,Hourglass,7.523723121,0.0,0.151942558
Goiania,-49.30159171947237,-16.69547235899484,"[-49.30159171947237, -16.69547235899484]",43.0,5852.79764462688,1.81545741324921,1.08891054766534,0.601768898986578,0.487141648678758,SOUTH AMERICA,Hourglass,1.452279781,0.0,1.843622821
Oklahoma City,-97.52540009815674,35.49333559166684,"[-97.52540009815674, 35.49333559166684]",249.0,4197.07502126136,2.0189022173755,1.91421201774504,1.49472647334573,0.419485544399318,NORTH AMERICA,Hourglass,2.219234984,0.0,1.429935069
Tashkent,69.25695148817734,41.31896854219488,"[69.25695148817734, 41.318968542194874]",432.0,3124.88832530826,1.67276641550054,1.94156629907892,0.860929669121261,1.08063662995766,ASIA,Hourglass,0.553499193,0.0,2.53503913
Taiyuan,112.24343270777494,37.44500071464591,"[112.24343270777494, 37.44500071464591]",370.0,0.0,1.72012362637363,0.8040403356381,-0.338979797551739,1.14302013318984,ASIA,Hourglass,3.214127574,0.0,1.165592936
Lyon,4.839888746702621,45.75098483313661,"[4.839888746702621, 45.75098483313661]",100.0,5296.5729007359,2.39470443349754,1.38600939301913,0.601091005386875,0.784918387632256,EUROPE,Pyramid,1.906762325,0.046346674,1.712916058
Raleigh,-78.68461973797005,35.811264230096896,"[-78.68461973797005, 35.811264230096896]",213.0,6319.68769155261,1.96194762684124,1.40268822378685,1.17584199593475,0.226846227852101,NORTH AMERICA,Pyramid,2.062964237,0.44982216,1.062643999
Delhi,77.68612029338234,29.289855762023823,"[77.68612029338234, 29.289855762023826]",179.0,4982.55355957411,1.41591510057607,2.18859103468212,0.570069071065836,1.61852196361628,,,,,
Phoenix,-112.01038541092572,33.485660641437114,"[-112.01038541092572, 33.485660641437114]",511.0,2161.47259008295,1.67321353949018,0.791977140926115,-0.126971985176466,0.918949126102582,NORTH AMERICA,Hourglass,1.559808436,0.0,2.201459755
Nairobi,36.80667444265653,-1.2481422139072162,"[36.80667444265653, -1.2481422139072162]",591.0,4797.45055531461,1.96131528046422,2.07630112208013,1.41124141835034,0.66505970372979,AFRICA,Pyramid,1.495591968,0.850762724,1.582194327
Antananarivo,47.476670841807966,-18.87540877867241,"[47.476670841807966, -18.875408778672412]",234.0,3838.83779883527,1.92774086378738,0.288792959919005,-0.521802743369762,0.810595703288768,AFRICA,Hourglass,2.551174253,0.0,0.729773382
Vancouver2,-122.9826197973862,49.22884050409024,"[-122.98261979738619, 49.228840504090236]",204.0,4979.96058171812,2.87747458533975,0.862293221079086,0.589459944518587,0.272833276560499,NORTH AMERICA,Hourglass,1.379781542,0.0,2.302485207
Salt Lake City,-111.93660534989142,40.81648397726136,"[-111.93660534989142, 40.81648397726136]",408.0,3181.89872908397,1.41943035505267,1.78452289990215,0.906900809615777,0.877622090286373,NORTH AMERICA,Hourglass,2.638201617,0.0,1.550481456
Brisbane,152.9901486681338,-27.481722963908133,"[152.9901486681338, -27.481722963908133]",196.0,5775.00173814894,2.62304526748971,1.37095406742031,1.03040250252934,0.340551564890974,AUSTRALIA,Hourglass,1.876079433,0.0,2.09944879
Changchun,125.29310407755956,43.887572653770086,"[125.29310407755956, 43.887572653770086]",442.0,3307.16985185176,1.95220722364101,1.50066611948577,0.284999164802663,1.21566695468311,ASIA,Pyramid,1.493186781,0.002998857,2.743034261
Karachi,67.09050679659715,24.904932133187447,"[67.09050679659715, 24.904932133187447]",75.0,1619.31049272687,2.36649964209019,0.730874698228417,-0.514139113385419,1.24501381161384,ASIA,Hourglass,0.909573632,0.0,2.359322604
St. Louis,-90.37617890811728,38.64161546540021,"[-90.37617890811727, 38.64161546540021]",257.0,5132.08862429391,1.76718070383551,1.8887355566181,1.49811381631081,0.390621740307287,NORTH AMERICA,Pyramid,2.790724884,0.021167367,1.411386131
Nashville,-86.74459701053269,36.12353254769932,"[-86.74459701053269, 36.12353254769932]",42.0,0.0,2.56417024084461,1.7343839032481,1.44322922259462,0.291154680653484,NORTH AMERICA,Pyramid,3.09813296,0.308153639,1.174250592
Lima2,-77.01055419810855,-12.043322911136404,"[-77.01055419810855, -12.043322911136405]",570.0,1072.30482791579,2.90495982266556,-1.34053333666267,-1.95799835708112,0.617741634021716,SOUTH AMERICA,Hourglass,0.630534485,0.0,2.80347335
Portland2,-122.6555038103062,45.51317090906002,"[-122.65550381030621, 45.51317090906002]",27.0,5731.6897820577,2.53372722796652,1.64693467130524,1.14311475667572,0.503819914629523,NORTH AMERICA,Hourglass,1.396227622,0.0,1.930401247
Montreal,-73.71461768925825,45.57399551233525,"[-73.71461768925825, 45.57399551233525]",471.0,3129.15076661964,2.74480783003103,2.26817428011879,1.83821742599091,0.429956854127878,NORTH AMERICA,Hourglass,1.978085598,0.0,1.738646653
Las Vegas2,-115.16126447668894,36.13863474271415,"[-115.16126447668894, 36.138634742714146]",495.0,0.0,1.946875,-0.370066526089558,-0.651536029534781,0.281469503445223,NORTH AMERICA,Hourglass,3.32556019,0.0,2.535115496
Barcelona1,2.112481574833855,41.48605988111967,"[2.112481574833855, 41.486059881119665]",491.0,5239.92102682287,2.93693794964029,0.93413947294239,0.554543124401545,0.379596348540845,EUROPE,Hourglass,1.509406207,0.000328385,2.039501367
Islamabad,73.06994337166189,33.58065387008849,"[73.06994337166189, 33.58065387008849]",437.0,4220.21411013933,1.91782669428255,1.51396999429775,0.502090153296121,1.01187984100163,ASIA,Hourglass,3.687045504,0.0,0.39632925
Cincinnati,-84.48664420868396,39.19741585781055,"[-84.48664420868396, 39.19741585781055]",572.0,5554.568113116,2.03137137735285,1.50512078102463,1.24010647466525,0.265014306359379,NORTH AMERICA,Pyramid,3.244737614,0.067660251,1.26127407
Warsaw,21.031531593971604,52.230833996934365,"[21.031531593971604, 52.230833996934365]",345.0,5129.5636541769,2.23583180987203,1.74944164307852,1.10853393799157,0.640907705086945,EUROPE,Pyramid,2.154876173,0.004454963,1.521419552
Perth2,115.88379157787053,-31.942554314396148,"[115.88379157787053, -31.942554314396148]",487.0,4736.92188057628,2.65288631207462,0.823036455571669,0.242757323108523,0.580279132463147,AUSTRALIA,Hourglass,1.207220178,0.0,2.278712052
Hyderabad2,78.38251968502337,17.464115808604394,"[78.38251968502337, 17.464115808604394]",348.0,3727.95698674146,1.59233532934132,1.38527840181881,-0.131671534143976,1.51694993596278,ASIA,Hourglass,0.9503145,0.0,2.207513988
Surabaya,112.43671467891504,-7.654569725130909,"[112.43671467891504, -7.654569725130909]",319.0,5974.60338215751,2.81216961130742,1.91820716163119,1.66430741292642,0.253899748704771,ASIA,Hourglass,4.425883058,0.0,0.329812137
Detroit,-83.19436875480751,42.46697788475392,"[-83.19436875480751, 42.466977884753916]",198.0,3892.31211651325,2.63141757845377,0.907951822901013,0.733513604031791,0.174438218869222,NORTH AMERICA,Hourglass,4.11568407,0.000280512,1.527470063
Shenyeng,123.39003111238635,41.76416345168653,"[123.39003111238635, 41.76416345168653]",83.0,3197.28451563109,1.71128161409491,2.16938875427439,0.68295229778233,1.48643645649206,ASIA,Pyramid,1.771129034,0.010089334,3.182248635
Riyadh,46.74044281687499,24.67895933104598,"[46.74044281687499, 24.67895933104598]",294.0,896.997969847739,1.52529182879377,0.737429108549225,-0.157702572415381,0.895131680964606,ASIA,Hourglass,0.36944116,0.0,3.826616647
Ho Chi Minh City,106.80168379795724,10.800624557105056,"[106.80168379795725, 10.800624557105056]",268.0,5239.71507030881,1.80684825760918,2.11108025089709,1.94539493863798,0.165685312259104,ASIA,Hourglass,1.709192788,0.0,1.567017922
Algiers,3.0948884152314218,36.66432795556122,"[3.0948884152314218, 36.66432795556122]",138.0,0.0,2.91785840917149,0.694125236808094,-0.0269930319286294,0.721118268736723,AFRICA,Hourglass,1.838514502,0.0,1.175392674
